                ---  DERIVACIÓN NUMÉRICA  ---
Se muestran las derivadas de las posiciones y posteriormente de las velocidades hechas por métodos numéricos:
Tiempo  Posición  Velocidad  Aceleración
0		 0		 0.00839329	0.349161
9.792	 24.8368	 4.37083	 0.264757
9.816	 24.9418	 4.37708	 0.256076
9.84	 25.0469	 4.38312	 0.260417
9.864	 25.1522	 4.38958	 0.264757
9.888	 25.2576	 4.39583	 0.260417
9.912	 25.3632	 4.40208	 0.260417
9.936	 25.4689	 4.40833	 0.260417
9.96	 25.5748	 4.41458	 0.260417
9.984	 25.6808	 4.42083	 0.256076
10.008	 25.787	 4.42687	 0.256076
10.032	 25.8933	 4.43312	 0.256076
10.056	 25.9998	 4.43917	 0.251736
10.08	 26.1064	 4.44521	 0.256076
10.104	 26.2131	 4.45146	 0.260417
10.128	 26.32	 4.45771	 0.256076
10.152	 26.4271	 4.46375	 0.251736
10.176	 26.5343	 4.46979	 0.251736
10.2	 26.6416	 4.47583	 0.251736
10.224	 26.7491	 4.48187	 0.251736
10.248	 26.8568	 4.48792	 0.251736
10.272	 26.9646	 4.49396	 0.251736
10.296	 27.0725	 4.5	 0.247396
10.32	 27.1806	 4.50583	 0.247396
10.344	 27.2888	 4.51187	 0.251736
10.368	 27.3971	 4.51792	 0.247396
10.392	 27.5056	 4.52375	 0.247396
10.416	 27.6143	 4.52979	 0.251736
10.44	 27.7231	 4.53583	 0.243056
10.464	 27.832	 4.54146	 0.243056
10.488	 27.9411	 4.5475	 0.251736
10.512	 28.0503	 4.55354	 0.243056
10.536	 28.1596	 4.55917	 0.238715
10.56	 28.2691	 4.565	 0.243056
10.584	 28.3787	 4.57083	 0.243056
10.608	 28.4885	 4.57667	 0.247396
10.632	 28.5984	 4.58271	 0.247396
10.656	 28.7085	 4.58854	 0.234375
10.68	 28.8187	 4.59396	 0.234375
10.704	 28.929	 4.59979	 0.247396
10.728	 29.0395	 4.60583	 0.243056
10.752	 29.1501	 4.61146	 0.234375
10.776	 29.2608	 4.61708	 0.234375
10.8	 29.3717	 4.62271	 0.238715
10.824	 29.4827	 4.62854	 0.243056
10.848	 29.5939	 4.63437	 0.234375
10.872	 29.7051	 4.63979	 0.230035
10.896	 29.8166	 4.64542	 0.238715
10.92	 29.9281	 4.65125	 0.238715
10.944	 30.0398	 4.65687	 0.230035
10.968	 30.1517	 4.66229	 0.230035
10.992	 30.2636	 4.66792	 0.238715
11.016	 30.3757	 4.67375	 0.238715
11.04	 30.488	 4.67937	 0.230035
11.064	 30.6003	 4.68479	 0.225694
11.088	 30.7128	 4.69021	 0.230035
11.112	 30.8255	 4.69583	 0.234375
11.136	 30.9382	 4.70146	 0.230035
11.16	 31.0511	 4.70687	 0.225694
11.184	 31.1642	 4.71229	 0.230035
11.208	 31.2773	 4.71792	 0.230035
11.232	 31.3906	 4.72333	 0.225694
11.256	 31.504	 4.72875	 0.225694
11.28	 31.6176	 4.73417	 0.225694
11.304	 31.7313	 4.73958	 0.230035
11.328	 31.8451	 4.74521	 0.230035
11.352	 31.9591	 4.75062	 0.221354
11.376	 32.0731	 4.75583	 0.221354
11.4	 32.1873	 4.76125	 0.225694
11.424	 32.3017	 4.76667	 0.221354
11.448	 32.4161	 4.77187	 0.221354
11.472	 32.5307	 4.77729	 0.225694
11.496	 32.6454	 4.78271	 0.221354
11.52	 32.7603	 4.78792	 0.221354
11.544	 32.8753	 4.79333	 0.221354
11.568	 32.9904	 4.79854	 0.217014
11.592	 33.1056	 4.80375	 0.221354
11.616	 33.221	 4.80917	 0.221354
11.64	 33.3364	 4.81437	 0.217014
11.664	 33.452	 4.81958	 0.217014
11.688	 33.5678	 4.82479	 0.217014
11.712	 33.6836	 4.83	 0.217014
11.736	 33.7996	 4.83521	 0.217014
11.76	 33.9157	 4.84042	 0.217014
11.784	 34.032	 4.84562	 0.217014
11.808	 34.1483	 4.85083	 0.217014
11.832	 34.2648	 4.85604	 0.212674
11.856	 34.3814	 4.86104	 0.208333
11.88	 34.4981	 4.86604	 0.212674
11.904	 34.615	 4.87125	 0.217014
11.928	 34.7319	 4.87646	 0.217014
11.952	 34.849	 4.88167	 0.16059
11.976	 34.9663	 4.88417	 0.104167
